GBIF;Kingdom;Phylum;Subphylum;Class;Subclass;Order;Family;Subfamily;Tribe;Genus;Subgenus;Specie;CompleteName;Author;Name;Taxon_rank;Raddum_1988;Raddum_1990;NIVA;AWICfam_taxa;AWICfam;AWICsp_taxa;AWICsp;TL;Braukmann;LAMM_Sk;LAMM_Wk
1441605;Animalia;Arthropoda;Hexapoda;Insecta;NA;Trichoptera;Uenoidae;NA;NA;Thremma;NA;NA;Thremma;NA;Thremma;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4542006;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Arrenuridae;Arrenurinae;NA;Arrenurus;Megaluracarus;conicus;Arrenurus conicus;Piersig, 1894;A_conicus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4542000;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Arrenuridae;Arrenurinae;NA;Arrenurus;Megaluracarus;membranator;Arrenurus membranator;Thor, 1901;A_membranator;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2181035;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Arrenuridae;Arrenurinae;NA;Arrenurus;NA;NA;Arrenurus;NA;Arrenurus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4652007;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Arrenuridae;NA;NA;Hydracarina;NA;NA;Hydracarina;NA;Hydracarina;genus;NA;NA;NA;NA;NA;Hydracarina;7;NA;NA;NA;NA
3661;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Arrenuridae;NA;NA;NA;NA;NA;Arrenuridae;NA;Arrenuridae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180513;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Feltriidae;NA;NA;Feltria;NA;minuta;Feltria minuta;Koenike, 1892;F_minuta;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180508;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Feltriidae;NA;NA;Feltria;NA;NA;Feltria;NA;Feltria;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4541733;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Feltriidae;NA;NA;Feltria;NA;setigera;Feltria setigera;Koenike, 1896;F_setigera;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7491;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Feltriidae;NA;NA;NA;NA;NA;Feltriidae;NA;Feltriidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7495;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hydryphantidae;NA;NA;NA;NA;NA;Hydryphantidae;NA;Hydryphantidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180523;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hydryphantidae;NA;NA;Partunia;NA;NA;Partunia;NA;Partunia;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540054;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hydryphantidae;NA;NA;Partunia;NA;steinmanni;Partunia steinmanni;Walter, 1906;P_steinmanni;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540202;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hydryphantidae;Thyadinae;NA;Panisus;NA;michaeli;Panisus michaeli;Koenike, 1896;P_michaeli;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3252682;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hydryphantidae;Thyadinae;NA;Panisus;NA;NA;Panisus;NA;Panisus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4541504;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hygrobatidae;NA;NA;Atractides;NA;fissus;Atractides fissus;Walter, 1927;A_fissus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4541553;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hygrobatidae;NA;NA;Atractides;NA;gibberipalpis;Atractides gibberipalpis;Piersig, 1898;A_gibberipalpis;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180421;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hygrobatidae;NA;NA;Atractides;NA;NA;Atractides;NA;Atractides;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5774175;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hygrobatidae;NA;NA;Hygrobates;NA;longiporus;Hygrobates longiporus;Thor, 1898;H_longiporus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180436;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hygrobatidae;NA;NA;Hygrobates;NA;NA;Hygrobates;NA;Hygrobates;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3665;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Hygrobatidae;NA;NA;NA;NA;NA;Hygrobatidae;NA;Hygrobatidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540463;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;Lebertiinae;NA;Lebertia;NA;dubia;Lebertia dubia;Thor, 1899;L_dubia;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540557;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;Lebertiinae;NA;Lebertia;NA;maglioi;Lebertia maglioi;Thor, 1907;L_maglioi;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9080199;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;Lebertiinae;NA;Lebertia;NA;NA;Lebertia;NA;Lebertia;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540505;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;Lebertiinae;NA;Lebertia;NA;rufipes;Lebertia rufipes;Koenike, 1902;L_rufipes;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540480;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;Lebertiinae;NA;Lebertia;NA;sparsicapillata;Lebertia sparsicapillata;Thor, 1905;L_sparsicapillata;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540534;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;Lebertiinae;NA;Lebertia;NA;tuberosa;Lebertia tuberosa;Thor, 1914;L_tuberosa;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7496;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Lebertiidae;NA;NA;NA;NA;NA;Lebertiidae;NA;Lebertiidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
372;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;NA;NA;NA;NA;NA;NA;Trombidiformes;NA;Trombidiformes;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3668;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Oxidae;NA;NA;NA;NA;NA;Oxidae;NA;Oxidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540392;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Oxidae;NA;NA;Oxus;NA;longisetus;Oxus longisetus;Berlese, 1885;O_longisetus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2181024;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Oxidae;NA;NA;Oxus;NA;NA;Oxus;NA;Oxus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540388;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Oxidae;NA;NA;Oxus;NA;setosus;Oxus setosus;Koenike, 1898;O_setosus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180972;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Pionidae;NA;NA;Forelia;NA;NA;Forelia;NA;Forelia;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3669;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Pionidae;NA;NA;NA;NA;NA;Pionidae;NA;Pionidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7504;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Protziidae;NA;NA;NA;NA;NA;Protziidae;NA;Protziidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4540073;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Protziidae;NA;NA;Protzia;NA;distincta;Protzia distincta;Piersig, 1896;P_distincta;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180519;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Protziidae;NA;NA;Protzia;NA;NA;Protzia;NA;Protzia;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6061;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Sperchontidae;NA;NA;NA;NA;NA;Sperchontidae;NA;Sperchontidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2181242;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Sperchontidae;NA;NA;Sperchon;NA;brevirostris;Sperchon brevirostris;Koenike, 1895;S_brevirostris;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2181245;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Sperchontidae;NA;NA;Sperchon;NA;glandulosus;Sperchon glandulosus;Koenike, 1886;S_glandulosus;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8354214;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Sperchontidae;NA;NA;Sperchon;NA;NA;Sperchon;NA;Sperchon;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4541597;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Wettinidae;NA;NA;NA;NA;NA;Wettinidae;NA;Wettinidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2180950;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Wettinidae;NA;NA;Wettina;NA;NA;Wettina;NA;Wettina;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4541598;Animalia;Arthropoda;NA;Arachnida;NA;Trombidiformes;Wettinidae;NA;NA;Wettina;NA;podagrica;Wettina podagrica;Koch, 1837;W_podagrica;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1_545;Animalia;Arthropoda;NA;Branchiopoda;NA;Cladocera;NA;NA;NA;NA;NA;NA;Cladocera;NA;Cladocera;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2_545;Animalia;Arthropoda;NA;Branchiopoda;NA;Conchostraca;NA;NA;NA;NA;NA;NA;Conchostraca;NA;Conchostraca;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2235051;Animalia;Arthropoda;NA;Branchiopoda;NA;Notostraca;Triopsidae;NA;NA;Lepidurus;NA;arcticus;Lepidurus arcticus;Pallas, 1793;L_arcticus;specie;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA
2235049;Animalia;Arthropoda;NA;Branchiopoda;NA;Notostraca;Triopsidae;NA;NA;Lepidurus;NA;NA;Lepidurus;NA;Lepidurus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2235047;Animalia;Arthropoda;NA;Branchiopoda;NA;Notostraca;Triopsidae;NA;NA;NA;NA;NA;Triopsidae;NA;Triopsidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
353;Animalia;Arthropoda;NA;Ostracoda;NA;NA;NA;NA;NA;NA;NA;NA;Ostracoda;NA;Ostracoda;class;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2287071;Animalia;Mollusca;NA;Bivalvia;NA;Myida;Dreissenidae;NA;NA;Dreissena;NA;NA;Dreissena;NA;Dreissena;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2287072;Animalia;Mollusca;NA;Bivalvia;NA;Myida;Dreissenidae;NA;NA;Dreissena;NA;polymorpha;Dreissena polymorpha;Pallas, 1771;D_polymorpha;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6852;Animalia;Mollusca;NA;Bivalvia;NA;Myida;Dreissenidae;NA;NA;NA;NA;NA;Dreissenidae;NA;Dreissenidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
137;Animalia;Mollusca;NA;Bivalvia;NA;NA;NA;NA;NA;NA;NA;NA;Bivalvia;NA;Bivalvia;class;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10495862;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;NA;NA;NA;NA;NA;NA;Sphaeriida;NA;Sphaeriida;order;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7857878;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Euglesa;NA;henslowana;Euglesa henslowana;Sheppard, 1825;E_henslowana;specie;NA;NA;NA;Sphaeriidae;6;NA;NA;NA;NA;NA;NA
7641355;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Euglesa;NA;NA;Euglesa;NA;Euglesa;genus;NA;NA;NA;Sphaeriidae;6;NA;NA;NA;NA;NA;NA
3247675;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;NA;NA;NA;Sphaeriidae;NA;Sphaeriidae;family;NA;NA;NA;Sphaeriidae;6;NA;NA;NA;NA;NA;NA
2286685;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Pisidium;NA;casertanum;Pisidium casertanum;Poli, 1791;P_casertanum;specie;NA;0.25;4;Sphaeriidae;6;Pisidium;7;4.7;NA;5;0.504
4559709;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Pisidium;NA;lilljeborgii;Pisidium lilljeborgii;Clessin, 1886;P_lilljeborgii;specie;NA;0.25;4;Sphaeriidae;6;Pisidium;7;4.7;NA;5;0.504
2286678;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Pisidium;NA;NA;Pisidium;NA;Pisidium;genus;NA;0.25;4;Sphaeriidae;6;Pisidium;7;4.7;NA;5;0.504
2286709;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Sphaerium;NA;corneum;Sphaerium corneum;Linnaeus, 1758;S_corneum;specie;0.25;0.5;3;Sphaeriidae;6;NA;NA;5.8;1;4.67;0.537
2286706;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Sphaerium;NA;NA;Sphaerium;NA;Sphaerium;genus;0.25;0.5;NA;Sphaeriidae;6;NA;NA;NA;NA;NA;NA
gr_2286706;Animalia;Mollusca;NA;Bivalvia;NA;Sphaeriida;Sphaeriidae;NA;NA;Sphaerium_Pisidium;NA;NA;Sphaerium/Pisidium;NA;Sphaerium_Pisidium;supragenericname;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7911174;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Margaritiferidae;NA;NA;Margaritifera;NA;margaritifera;Margaritifera margaritifera;Linnaeus, 1758;M_margaritifera;specie;NA;1;2;NA;NA;NA;NA;NA;NA;NA;NA
2287870;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Margaritiferidae;NA;NA;Margaritifera;NA;NA;Margaritifera;NA;Margaritifera;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3462;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Margaritiferidae;NA;NA;NA;NA;NA;Margaritiferidae;NA;Margaritiferidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2287924;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Unionidae;NA;NA;Anodonta;NA;NA;Anodonta;NA;Anodonta;genus;NA;1;NA;NA;NA;NA;NA;NA;NA;7;0.268
3461;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Unionidae;NA;NA;NA;NA;NA;Unionidae;NA;Unionidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4374770;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Unionidae;NA;NA;Unio;NA;NA;Unio;NA;Unio;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4374772;Animalia;Mollusca;NA;Bivalvia;NA;Unionida;Unionidae;NA;NA;Unio;NA;pictorum;Unio pictorum;Linnaeus, 1758;U_pictorum;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3458;Animalia;Mollusca;NA;Bivalvia;NA;Venerida;Corbiculidae;NA;NA;NA;NA;NA;Corbiculidae;NA;Corbiculidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2855;Animalia;Mollusca;NA;Gastropoda;NA;Architaenioglossa;Viviparidae;NA;NA;NA;NA;NA;Viviparidae;NA;Viviparidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5778077;Animalia;Mollusca;NA;Gastropoda;NA;Architaenioglossa;Viviparidae;NA;NA;Viviparus;NA;ater;Viviparus ater;De Cristofori & Jan, 1832;V_ater;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5190145;Animalia;Mollusca;NA;Gastropoda;NA;Architaenioglossa;Viviparidae;NA;NA;Viviparus;NA;NA;Viviparus;NA;Viviparus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2658;Animalia;Mollusca;NA;Gastropoda;NA;Cycloneritida;Neritidae;NA;NA;NA;NA;NA;Neritidae;NA;Neritidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2291444;Animalia;Mollusca;NA;Gastropoda;NA;Cycloneritida;Neritidae;NA;NA;Theodoxus;NA;fluviatilis;Theodoxus fluviatilis;Linnaeus, 1758;T_fluviatilis;specie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2291442;Animalia;Mollusca;NA;Gastropoda;NA;Cycloneritida;Neritidae;NA;NA;Theodoxus;NA;NA;Theodoxus;NA;Theodoxus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3244907;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Bithyniidae;NA;NA;Bithynia;NA;NA;Bithynia;NA;Bithynia;genus;NA;NA;NA;Hydrobiidae;6;NA;NA;NA;NA;NA;NA
2299854;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Bithyniidae;NA;NA;Bithynia;NA;tentaculata;Bithynia tentaculata;Linnaeus, 1758;B_tentaculata;specie;NA;NA;NA;Hydrobiidae;6;NA;NA;NA;1;NA;NA
2678;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Bithyniidae;NA;NA;NA;NA;NA;Bithyniidae;NA;Bithyniidae;family;NA;NA;NA;Hydrobiidae;6;NA;NA;NA;NA;NA;NA
2300258;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Bythinellidae;NA;NA;Bythinella;NA;NA;Bythinella;NA;Bythinella;genus;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA
7649758;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Bythinellidae;NA;NA;NA;NA;NA;Bythinellidae;NA;Bythinellidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2671;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Hydrobiidae;NA;NA;NA;NA;NA;Hydrobiidae;NA;Hydrobiidae;family;NA;NA;NA;Hydrobiidae;6;NA;NA;NA;NA;NA;NA
8407314;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Tateidae;NA;NA;NA;NA;NA;Tateidae;NA;Tateidae;family;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
5192470;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Tateidae;NA;NA;Potamopyrgus;NA;antipodarum;Potamopyrgus antipodarum;Gray, 1843;P_antipodarum;specie;NA;NA;NA;NA;NA;P_antipodarum;7;NA;NA;7.33;0.34
5192469;Animalia;Mollusca;NA;Gastropoda;NA;Littorinimorpha;Tateidae;NA;NA;Potamopyrgus;NA;NA;Potamopyrgus;NA;Potamopyrgus;genus;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2854;Animalia;Mollusca;NA;Gastropoda;NA;NA;Acroloxidae;NA;NA;NA;NA;NA;Acroloxidae;NA;Acroloxidae;family;NA;NA;NA;Ancylidae;6;NA;NA;NA;NA;NA;NA
5189830;Animalia;Mollusca;NA;Gastropoda;NA;NA;Ancylidae;NA;NA;Ancylus;NA;fluviatilis;Ancylus fluviatilis;Müller, 1774;A_fluviatilis;specie;NA;NA;2;Ancylidae;6;A_fluviatilis;8;NA;1;7;0.529
8176678;Animalia;Mollusca;NA;Gastropoda;NA;NA;Ancylidae;NA;NA;Ancylus;NA;NA;Ancylus;NA;Ancylus;genus;NA;NA;NA;Ancylidae;6;NA;NA;NA;NA;NA;NA
2853;Animalia;Mollusca;NA;Gastropoda;NA;NA;Ancylidae;NA;NA;NA;NA;NA;Ancylidae;NA;Ancylidae;family;NA;NA;NA;Ancylidae;6;NA;NA;NA;NA;NA;NA
2291335;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;Galba;NA;NA;Galba;NA;Galba;genus;NA;NA;NA;Lymnaeidae;6;NA;NA;NA;NA;NA;NA
2291336;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;Galba;NA;truncatula;Galba truncatula;O.F.Müller, 1774;G_truncatula;specie;NA;NA;1;Lymnaeidae;6;NA;NA;NA;NA;7.33;0.386
2291251;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;Lymnaea;NA;NA;Lymnaea;NA;Lymnaea;genus;NA;NA;NA;Lymnaeidae;6;NA;NA;5.1;NA;NA;NA
8711937;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;Lymnaea;NA;peregra;Lymnaea peregra;O.F.Müller, 1774;L_peregra;specie;NA;1;2;Lymnaeidae;6;L_peregra;9;5.1;NA;7;0.627
2852;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;NA;NA;NA;Lymnaeidae;NA;Lymnaeidae;family;NA;NA;NA;Lymnaeidae;6;NA;NA;NA;NA;NA;NA
4606562;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;Peregriana;NA;NA;Peregriana;NA;Peregriana;genus;NA;NA;NA;Lymnaeidae;6;NA;NA;NA;NA;NA;NA
9842003;Animalia;Mollusca;NA;Gastropoda;NA;NA;Lymnaeidae;NA;NA;Peregriana;NA;peregra;Peregriana peregra;O.F.Müller, 1774;P_peregra;specie;NA;NA;NA;Lymnaeidae;6;NA;NA;NA;2;NA;NA
225;Animalia;Mollusca;NA;Gastropoda;NA;NA;NA;NA;NA;NA;NA;NA;Gastropoda;NA;Gastropoda;class;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
6798;Animalia;Mollusca;NA;Gastropoda;NA;NA;Physidae;NA;NA;NA;NA;NA;Physidae;NA;Physidae;family;NA;NA;NA;Physidae;6;NA;NA;NA;NA;NA;NA
7568032;Animalia;Mollusca;NA;Gastropoda;NA;NA;Physidae;NA;NA;Physa;NA;fontinalis;Physa fontinalis;Linnaeus, 1758;P_fontinalis;specie;NA;NA;2;Physidae;6;NA;NA;NA;1;6;0.396
9037827;Animalia;Mollusca;NA;Gastropoda;NA;NA;Physidae;NA;NA;Physa;NA;NA;Physa;NA;Physa;genus;NA;NA;NA;Physidae;6;NA;NA;NA;NA;NA;NA
5189806;Animalia;Mollusca;NA;Gastropoda;NA;NA;Physidae;NA;NA;Physella;NA;acuta;Physella acuta;Draparnaud, 1805;P_acuta;specie;NA;NA;2;Physidae;6;NA;NA;NA;1;6;0.396
9619305;Animalia;Mollusca;NA;Gastropoda;NA;NA;Physidae;NA;NA;Physella;NA;NA;Physella;NA;Physella;genus;NA;NA;NA;Physidae;6;NA;NA;NA;NA;NA;NA
8028368;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Bathyomphalus;NA;contortus;Bathyomphalus contortus;Linnaeus 1758;B_contortus;specie;NA;NA;1;Planorbidae;6;NA;NA;5.3;NA;7.33;0.67
4359150;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Bathyomphalus;NA;NA;Bathyomphalus;NA;Bathyomphalus;genus;NA;NA;NA;Planorbidae;6;NA;NA;NA;NA;NA;NA
4562199;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Gyraulus;NA;acronicus;Gyraulus acronicus;Férussac, 1807;G_acronicus;specie;NA;NA;2;Planorbidae;6;NA;NA;5.3;NA;NA;NA
4562206;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Gyraulus;NA;albus;Gyraulus albus;O.F.Müller, 1774;G_albus;specie;NA;NA;2;Planorbidae;6;NA;NA;5.3;NA;6.67;0.637
2290991;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Gyraulus;NA;NA;Gyraulus;NA;Gyraulus;genus;NA;NA;NA;Planorbidae;6;NA;NA;5.3;NA;NA;NA
2851;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;NA;NA;NA;Planorbidae;NA;Planorbidae;family;NA;NA;NA;Planorbidae;6;NA;NA;NA;NA;NA;NA
5778419;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Planorbis;NA;carinatus;Planorbis carinatus;O.F.Müller, 1774;P_carinatus;specie;NA;1;NA;Planorbidae;6;NA;NA;NA;NA;8;0.413
5189719;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Planorbis;NA;NA;Planorbis;NA;Planorbis;genus;NA;1;NA;Planorbidae;6;NA;NA;NA;NA;NA;NA
8298325;Animalia;Mollusca;NA;Gastropoda;NA;NA;Planorbidae;NA;NA;Planorbis;NA;planorbis;Planorbis planorbis;Linnaeus, 1758;P_planorbis;specie;NA;1;NA;Planorbidae;6;NA;NA;NA;NA;8;0.413
2699;Animalia;Mollusca;NA;Gastropoda;NA;NA;Valvatidae;NA;NA;NA;NA;NA;Valvatidae;NA;Valvatidae;family;NA;NA;NA;Valvatidae;6;NA;NA;NA;NA;NA;NA
1434828;Animalia;Mollusca;NA;Gastropoda;NA;NA;Valvatidae;NA;NA;Valvata;NA;NA;Valvata;NA;Valvata;genus;NA;NA;NA;Valvatidae;6;NA;NA;NA;NA;NA;NA
2298076;Animalia;Mollusca;NA;Gastropoda;NA;NA;Valvatidae;NA;NA;Valvata;NA;piscinalis;Valvata piscinalis;O.F.Müller, 1774;V_piscinalis;specie;NA;NA;NA;Valvatidae;6;NA;NA;NA;NA;NA;NA
